stop_lat,stop_lon,stop_id,parent_station,stop_name,location_type
12.1733825,-86.3582837,node/3876874071,relation/6473602,Zona 11 Sur,0
12.1733825,-86.3584662,node/3876874072,relation/6473602,Zona 11 Sur,0
12.1808065,-86.3562033,node/3876874079,relation/6472419,Ciudad Sandino Entrada Norte,0
12.1547958,-86.288729,node/3705436589,,Partido Camino Cristiano Nicaragüense,0
12.154588,-86.3121211,node/3705436588,,Las Brisas,0
12.14760245,-86.18767805,relation/6472770,,Entrada Unidad de Propósitos,1
12.1549113,-86.29980195,relation/6472771,,Instituto Gaspar García Laviana,1
12.11168545,-86.2342415,relation/6472775,,Germán Pomares,1
12.10436825,-86.22023825,relation/6472777,,Gimnasio Salomón Moreno,1
12.1512502,-86.2759654,node/3273534603,,Miscelánea Lorena,0
12.1233674,-86.1882109,node/286081191,relation/6472511,Comercial Fernández,0
12.1454652,-86.2622486,node/7538011687,relation/6472526,Policía Distrito I Norte,0
12.112966,-86.3139975,node/3247277520,relation/6473107,Parque San Patricio,0
12.1254717,-86.2541078,node/3227474639,relation/6472227,Altamira,0
12.1477268,-86.1896122,node/2730056262,,Funeraria Aurora,0
12.1552443,-86.18876,node/2730056265,relation/6473519,Transagro,0
12.1495494,-86.3017793,node/3240370489,,Pulpería Enmanuel,0
12.1146238,-86.3004787,node/3240370488,relation/6473235,Pulpería Elena,0
12.1534863,-86.2573389,node/3240370485,relation/6473140,Planta Eléctrica,0
12.1573983,-86.2867835,node/3240370484,relation/6473054,Palí Santa Ana,0
12.1146147,-86.3003819,node/3240370487,relation/6473235,Pulpería Elena,0
12.1536993,-86.2295632,node/3240370486,relation/6472210,Agricons,0
12.1536101,-86.263265,node/3240370481,,Iglesia Santo Domingo,0
12.153706,-86.2669416,node/3240370480,relation/6472859,Instituto Loyola,0
12.1481812,-86.2654593,node/2490583742,,Barrio 19 de Julio,0
12.1522152,-86.2428961,node/3240370482,relation/6473351,SINSA Carretera Norte,0
12.1541382,-86.3363546,node/7852133276,,Cuesta El Plomo,0
12.0987082,-86.2297837,node/3284826087,,Saint Dominic School,0
12.1536446,-86.3326156,node/7852133274,,Tropigas,0
12.1532316,-86.2639309,node/7852133272,,Vuelta Casa de las Mangueras,0
12.1551602,-86.2850668,node/7852133273,,Metalúrgica Martínez,0
12.1505971,-86.2646833,node/7852133270,,El Novillo,0
12.1571403,-86.2428646,node/3284826085,,Pulpería Matilde,0
12.1650452,-86.3650301,node/7852133279,,Zona 6,0
12.1092094,-86.22356,node/2490583692,relation/6473440,Tanque Rojo,0
12.1593011,-86.2780464,node/4326802022,relation/6473361,San Sebastián,0
12.1441766,-86.2510199,node/2496955979,,Sala de Belleza Alma,0
12.1212587,-86.273975,node/2501245092,,Farmacia San Lorenzo,0
12.1255411,-86.2035432,node/3285056535,relation/6472478,Colegio San Ignacio de Loyola,0
12.1131208,-86.191042,node/3285056534,relation/6472285,Barrio Israel Gaelano,0
12.1138074,-86.1964764,node/3285056537,,Pulpería Coni,0
12.1239589,-86.1986442,node/3285056536,relation/6472664,Entrada Sur a Laureles Norte,0
12.1119572,-86.2719699,node/2501245098,relation/6473540,UNICIT,0
12.1157034,-86.1885619,node/3285056538,,Pulpería El Maná,0
12.1130913,-86.3140024,node/8033994383,relation/6473107,Parque San Patricio,0
12.1498397,-86.1870064,node/2316390563,,Abogacía Almendárez y Asociados,0
12.0770452,-86.1943496,node/2496955997,relation/6473346,Rótulo Clínica Nuevos Horizontes,0
12.1054254,-86.2237227,node/2496955992,relation/6473354,Salomón Moreno,0
12.0987758,-86.2134055,node/2496955993,relation/6472380,Cementerio Las Jagüitas,0
12.1046601,-86.2515552,node/7538011689,,Semáforos Galerías,0
12.1549122,-86.2748483,node/2760047908,,TELCOR,0
12.1340064,-86.2577932,node/3273534608,relation/6473335,Rotonda Cristo Rey,0
12.1390698,-86.2591768,node/3273534607,,Clínica Ma Auxiliadora,0
12.1443438,-86.2663773,node/3273534606,,Pollo El Granjero,0
12.1515125,-86.2796653,node/3273534605,,Pinturas Nubia Estrada,0
12.1526438,-86.2679445,node/3273534604,relation/6473126,Petronic,0
12.1550652,-86.2771431,node/2760047907,,San Sebastián,0
12.1311378,-86.2474817,node/3273534602,relation/6472255,Avenida Mártires,0
12.1495509,-86.2660755,node/3273534601,,El Novillo,0
12.1274807,-86.2097171,node/2500129758,relation/6472445,Colegio Inmaculada Concepción,0
12.134963,-86.2441898,node/3216618824,relation/6473563,Video Club,0
12.1183255,-86.2393597,node/3216618820,relation/6473407,Sport Gym La Fuente,0
12.1182593,-86.18903645,relation/6472947,,Los Laureles Sur,1
12.1292607,-86.19946985,relation/6472944,,Los Laureles Norte,1
12.12500045,-86.17339615,relation/6472943,,Los Cruces,1
12.1492547501,-86.34863205,relation/6472941,,Los Cocos,1
12.1928195,-86.3648284,relation/6472940,,Los Brasiles,1
12.1129837,-86.19222715,relation/6472949,,Los Mangos,1
12.1568805,-86.1988983,node/4353823105,relation/6472279,Terminal Barrio Camilo Chamorro,0
12.1461098,-86.2429639,node/2500129772,,Farmacia Luis,0
12.106814,-86.2967986,node/3707323719,relation/6472474,Colegio Rodolfo Rodríguez Alvarado,0
12.1016692,-86.2916279,node/3707323718,relation/6472345,Camino a San Isidro de Bolas,0
12.1092999,-86.2351344,node/3277763380,relation/6472261,Pino Uno,0
12.0947427,-86.3071321,node/3735486682,relation/6473164,Plazoleta Camilo Ortega,0
12.0944914,-86.3089398,node/3735486680,,Camilo Ortega 3,0
12.1506221,-86.2720579,node/3277763381,relation/6473099,Parque Luis Alfonso Velásquez,0
12.1399199,-86.2970758,node/3230617633,relation/6473429,Taller El Pelón,0
12.1581747,-86.3679616,node/3230617632,relation/6473317,Redes de Solidaridad,0
12.1603054,-86.3628414,node/3230617631,relation/6473284,Pulpería Romero,0
12.1653635,-86.3643865,node/3230617637,relation/6472366,Casa del Zinc,0
12.1566537,-86.3705277,node/3230617634,relation/6473511,Terminal 113,0
12.1661012,-86.3616667,node/3230617638,relation/6472839,Iglesia San José,0
12.1311665,-86.2478732,node/7896341361,,Avenida Mártires,0
12.1335199,-86.2650886,node/2513648928,,Costado El Sol,0
12.1524888,-86.3059974,node/3216611215,relation/6472393,Centro Comercial Linda Vista,0
12.152205,-86.3063796,node/3216611214,relation/6472393,Centro Comercial Linda Vista,0
12.1579572,-86.2999916,node/3216611213,relation/6473439,Talleres Pellas,0
12.1362488,-86.2508316,node/3216611211,relation/6472592,Semáforo El Dorado,0
12.0814304,-86.2278914,node/3951162799,relation/6472185,10½,0
12.09926485,-86.29848115,relation/6473307,,Quinta Santa Martha,1
12.1532771,-86.2545832333,relation/6473304,,Llantera Centroamericana,1
12.1296314,-86.2278405,node/4325664045,relation/6472498,Colonia Rubenia,0
12.1528516,-86.2514485,node/6221578068,relation/9670467,Antigua Aduana,0
12.1140221,-86.2388879,relation/6473239,,Pulpería Enri,1
12.1546795,-86.3039617,node/3705029095,,Francisco Morazán,0
12.1112021,-86.2166036,node/3705029094,relation/6472207,Agencia Z Gas,0
12.1091171,-86.2166301,node/3705029097,relation/6472273,Barber Shop,0
12.151711,-86.2491565,node/3705029096,relation/6473551,Universidad de las Américas,0
12.1288211,-86.2914258,node/3255740084,,El Recreo Sur,0
12.1088114,-86.2129677,node/3705029098,relation/6472381,Cementerio Milagro de Dios,0
12.0988784,-86.3022333,node/3255740086,relation/6472714,Farmacia El Maestro,0
12.1032868,-86.2217315,relation/6473231,,Pulpería El Alfarero,1
12.1454407,-86.2633627,node/3255740083,relation/6472616,El Panal,0
12.1349562,-86.194397,node/2865703778,relation/6473002,Mercado Mayoreo,0
12.1401591,-86.2470535,node/2523905293,,Puente El Paraisito,0
12.1506725,-86.2232622,node/2399946203,relation/6473411,Sucursal Norte - DISSUR,0
12.1518427,-86.2362831,node/2399946207,,Best Brand Pacas,0
12.143633,-86.2648405,relation/6473013,,Ministerio de Defensa,1
12.1119706,-86.2719054,relation/6473540,,UNICIT,1
12.1412343,-86.2152028,node/2399946195,relation/6473008,Miguel Gutiérrez,0
12.15226305,-86.2851169,relation/6473015,,Ministerio de Hacienda y Crédito Público,1
12.1498212503,-86.3165714,relation/6472543,,Cuesta El Plomo Sur,1
12.1503676,-86.2200954,node/2399946199,,La Danto,0
12.1557850667,-86.3381745002,relation/6472541,,Cuesta El Plomo Norte,1
12.14552605,-86.24964745,relation/6473548,,Uniformes Nicky,1
12.14595915,-86.3048184,relation/6473549,,Universidad Paulo Freire,1
12.1377672,-86.2987436,node/7641858885,,Batahola Sur,0
12.1688275,-86.3426136,node/3230468214,,Entrada Ciudad Sandino,0
12.1468898,-86.2819641,node/7641858888,,Gonper,0
12.0902938,-86.2341178,node/2523905291,relation/6473446,KM 9 Carretera Masaya / Tercera entrada a Santo Domingo,0
12.1549249,-86.2998576,node/2526103023,relation/6472771,Instituto Gaspar García Laviana,0
12.1547708,-86.2712543,node/2526103022,,Palacio Nacional,0
12.145255,-86.2302139,node/3248184374,,Raspados Loli Bello Horizonte,0
12.1440699,-86.2269014,node/3248184375,,Rancho Cubano,0
12.1508091,-86.248936,node/3248184372,relation/4299215,Bar La Rotondita,0
12.1488611,-86.2490939,node/3248184373,,INETER,0
12.1504333,-86.2439214,node/3248184370,relation/6472729,Farmacia Potenza,0
12.1507377,-86.2489323,node/3248184371,relation/4299215,Bar La Rotondita,0
12.1445117,-86.2682506,node/7624214279,,El Redentor 2,0
12.0946975,-86.30710145,relation/6473164,,Plazoleta Camilo Ortega,1
12.1512126,-86.2549667,node/7548562498,,Respuestos ALCO,0
12.1655656,-86.3490312332,relation/6473160,,Plaza Padre Miguel,1
12.1364949,-86.2429457,node/7548562495,,Casa Comunal,0
12.1508608,-86.2525897,node/7548562496,,Radio Libertad,0
12.1417728,-86.2956159,node/7624214274,,Uniplaza Guanacaste,0
12.1482155,-86.2937638,node/7624214277,,Ederli,0
12.1360855,-86.2417766,node/7548562493,,Asados Nora,0
12.14916025,-86.19421155,relation/6472302,,Bertha Díaz,1
12.13707455,-86.2444796,relation/6472305,,Billares Mario Piquete,1
12.1388914,-86.3476148,relation/6472308,,Blanca 2,1
12.1088253,-86.2848891,node/6525136767,,Segunda entrada a Colinas del Memorial Sandino,0
12.1207818,-86.2458525501,relation/6472789,,Hospital Manolo Morales,1
12.13410515,-86.23823905,relation/6472788,,Hospital Japonés,1
12.11752785,-86.25183005,relation/6472785,,Hospital Central,1
12.1170181501,-86.284236,relation/6472781,,Hospedaje San Francisco,1
12.1021673,-86.2184356,node/3320044549,relation/6472581,Parque Los Chilamates,0
12.0916777,-86.1994581,node/3320044548,relation/6472846,Iglesia de Dios de la Profecía Libre,0
12.1487824,-86.2257934,relation/6473495,,Barrio Santa Rosa,1
12.0683251,-86.2006478,relation/6473492,,Terminal Los Vanegas,1
12.0973114,-86.29729645,relation/6473493,,Villa Roma,1
12.126917,-86.198383,relation/6473490,,Terminal Los Laureles Norte,1
12.1561076,-86.3382434,node/2469441740,relation/6472541,Cuesta El Plomo Norte,0
12.1495981,-86.336493,node/3873969505,relation/6472409,Chilamate,0
12.1490906,-86.2815705,node/3320044543,relation/6472578,El Bóer,0
12.1487852,-86.2783206,node/3320044545,relation/6472507,Comedor Getsemani,0
12.073768,-86.1967658,node/3320044544,relation/6472635,Colegio Pablo Antonio Cuadra,0
12.1079511,-86.2869961,relation/6473498,,Terminal Memorial Sandino,1
12.10474705,-86.2287105,relation/6473499,,Terminal Reparto Schick,1
12.1047974,-86.24760785,relation/6472762,,Galerías Santo Domingo Este,1
12.1453373,-86.2895063,node/3247277499,relation/6472323,Budget,0
12.1298183,-86.3002716,node/3247277498,,Bomberos Altagracia (Distrito III),0
12.14888085,-86.2084912,relation/6472767,,Gasolinera Barrio Waspán,1
12.1440843,-86.2919118,node/7691177437,,Banpro,0
12.1143962,-86.2029328,node/7691177439,,Villa Libertad,0
12.1268966,-86.2973211,node/2490583597,,Ferretería El Progreso,0
12.1496688,-86.336259,node/3873814122,relation/6472409,Chilamate,0
12.1296906,-86.3001944,node/3247277497,,Bomberos Altagracia (Distrito III),0
12.1082435,-86.3112038,node/3247277496,relation/6472284,Barrio Germán Pomares,0
12.1310482,-86.2937445,node/2490583593,relation/6472706,Farmacia Buendía,0
12.1383618,-86.2292408,node/3705551219,relation/6473032,Multicentro Sur,0
12.1496603,-86.2663735,node/3273415780,,Sector Este Dupla Sur,0
12.1344474,-86.2580438,node/3273415781,relation/6473335,Rotonda Cristo Rey,0
12.1045574,-86.2230228,node/3273415782,,Escuela Filemón Rivero Quintero,0
12.1007665,-86.222182,node/3273415783,relation/6473473,Terminal 164,0
12.0848836,-86.2292748,node/2523905295,,Bosques de Santa María,0
12.1034878,-86.2506068,node/3951162768,,Hossana,0
12.112132,-86.30074,node/3240370498,relation/6473504,Terminal San Judas,0
12.1170324,-86.297578,node/3240370492,relation/6473286,Iglesia San Judas Tadeo,0
12.1413245,-86.2252652,node/3240370493,,Rotonda La Virgen,0
12.153885,-86.2269623,node/3240370490,relation/6473243,Barrio Selim Shible,0
12.1121195,-86.3006409,node/3240370497,relation/6473504,Terminal San Judas,0
12.1524901,-86.2460855,node/3240370495,relation/6473418,Súper de los Militares,0
12.1578406,-86.3042372,node/7645639291,,Leche Agria,0
12.1288195,-86.281191,node/2462431884,relation/6473114,Edificios El Centro,0
12.1378622,-86.2185694,node/6258861354,,UPOLI Este,0
12.1634182,-86.3659578,node/3869673439,relation/6473468,Terminal 133,0
12.1633479,-86.3659601,node/3869673438,relation/6473468,Terminal 133,0
12.1038333,-86.2213375,node/7899515460,,La Comunal,0
12.1038025,-86.221434,node/7899515462,,La Comunal,0
12.1465138,-86.2658608,node/7899515463,,Distribuidora Suramy,0
12.1087977,-86.2839356,node/3681496687,,Entrada principal a Colinas del Memorial Sandino,0
12.1023333,-86.2611345,node/4404042699,relation/6589724,Entrada a San Isidro,0
12.0822435,-86.2602722,node/4404042698,relation/6589723,Cementerio San Isidro,0
12.148664,-86.2146002,node/3681496686,,Pollo Estrella,0
12.0821753,-86.2605994,node/4404042697,relation/6589723,Cementerio San Isidro,0
12.1169442,-86.2844084,node/3681496684,relation/6472781,Hospedaje San Francisco,0
12.1561762,-86.2133385,node/7639952014,,Cervecería Toña,0
12.1557842,-86.2275535,node/7639952016,,Santa Clara,0
12.1568226,-86.2323292,node/7639952017,,Barbería Charlie's,0
12.1475424,-86.2975077,node/2462431778,,Hospital Dermatológico,0
12.1438483,-86.2588428,node/7639952019,,La Monalisa,0
12.1132222,-86.2868324,node/3681496682,relation/6472316,Bosques de Nejapa,0
12.0791889,-86.2578064,node/7538011696,relation/11128756,Pulpería Marina,0
12.0792547,-86.2577482,node/7538011697,relation/11128756,Pulpería Marina,0
12.0832787,-86.2607115,node/7538011694,relation/11128755,Pulpería Nidia,0
12.0799799,-86.2584686,node/7538011695,relation/11128754,Entrada al Campo Deportivo,0
12.0851557,-86.2611699,node/7538011692,,Centro de Salud,0
12.1149051,-86.2829281,node/3681496681,relation/6473329,Rosa de Saron,0
12.0934457,-86.2625098,node/7538011691,relation/11128711,Entrada a Los Vanegas,0
12.1292219,-86.1994825,node/3708718235,relation/6472944,Los Laureles Norte,0
12.1347425,-86.2119024,node/3708718234,relation/6472622,El Puente 9 de Junio,0
12.1428704,-86.2097541,node/3708718236,relation/6473217,Pulpería Amanda,0
12.1399944,-86.2101427,node/3708718231,relation/6472329,Cafetín Coco,0
12.1343805,-86.2146033,node/3708718233,relation/6473569,Villa 9 de Junio,0
12.0790582,-86.256787,node/7538011699,relation/6473502,Terminal San Isidro,0
12.1192067,-86.2057731,node/2475711918,relation/6472903,La Sabana,0
12.1102962,-86.1970362,node/2475711913,relation/6472687,Escuela la Libertad,0
12.1132353,-86.2011451,node/2475711912,,Villa Libertad Interior,0
12.1228965,-86.2315928,node/2501151830,relation/6472572,14 de Septiembre,0
12.1190982,-86.2057913,node/2475711916,relation/6472903,La Sabana,0
12.1103057,-86.1970571,node/2475711915,relation/6472687,Escuela la Libertad,0
12.1521725001,-86.2833114,relation/6472973,,MTI,1
12.1233409,-86.2092539,relation/6472977,,Madre de Dios Este,1
12.13601095,-86.27690455,relation/6472974,,Mabale,1
12.14414275,-86.2673165,relation/9671224,,Comedor Hossana,1
12.1165241,-86.2828583,node/3681496689,relation/6473449,Hialeah,0
12.1384094,-86.2239746,node/3681496688,relation/6473310,RUPAP,0
12.1249391,-86.1733702,node/3275463509,relation/6472943,Los Cruces,0
12.1243965,-86.2185879,node/3275463508,relation/6472829,Iglesia Mormona,0
12.1170326,-86.1998475,node/3275463501,relation/6473577,Villa Libertad,0
12.1289846,-86.2447727,node/3275463500,,Escuela de Manejo,0
12.1242723,-86.2211264,node/3275463503,relation/6472725,Farmacia Mery,0
12.1242428,-86.2210244,node/3275463502,relation/6472725,Farmacia Mery,0
12.120996,-86.2313323,node/3275463505,relation/6472817,Iglesia Inmaculada Concepción,0
12.1232233,-86.2105414,node/3275463504,,Farmacia Villa Venezuela,0
12.1459028,-86.2893455,node/3943661305,relation/6472915,Las Palmas,0
12.1207552,-86.2218005,node/3275463506,relation/6472823,Iglesia Madre del Divino Amor,0
12.1458234,-86.2821416,node/3230617621,,27 De Mayo,0
12.1662432,-86.3546053,node/3230617623,relation/6472835,Iglesia San Francisco,0
12.145504,-86.2790944,node/3230617624,,Antiguo Cine Cabrera,0
12.1431798,-86.2922902,node/3230617626,,Maquipos,0
12.1591015,-86.3641652,node/3230617628,relation/6473227,Pulpería Duarte,0
12.1586538,-86.3718217,node/3230617629,relation/6472463,Colegio Nueva Vida,0
12.1162653,-86.2729664,node/2430431082,relation/6473313,Radio Universidad,0
12.1656372,-86.3575003,node/3230468198,relation/6472219,Alcaldía de Ciudad Sandino,0
12.0742408,-86.2200525,node/3062678747,,Embajada de Guatemala,0
12.1491587,-86.1942752,node/4332740698,relation/6472302,Bertha Díaz,0
12.16533695,-86.3577541,relation/6472991,,Mercadito de Ciudad Sandino,1
12.1233215503,-86.2426643508,relation/6472993,,Mercado Huembes Sureste,1
12.1287664,-86.15951,node/4076225145,relation/6472417,Ciudad Belén,0
12.1266796,-86.2748462,node/2746534604,relation/6473051,Palí,0
12.1275228,-86.3013766,relation/6472997,,Mercado Israel Lewites Oeste,1
12.1290072,-86.1594098,node/4076225148,relation/6472417,Ciudad Belén,0
12.1738428,-86.3640726,node/3876761729,relation/6473603,Barrio 4 de Abril,0
12.1462466,-86.2458352,node/2500129953,,Taller Joe,0
12.0835915,-86.2320253,node/7529503761,,UNICA Oeste,0
12.1536263,-86.3061664,node/7550340303,,Inmaculada Concepción,0
12.1464726,-86.2378891,node/2500129950,relation/6472563,El Colonial,0
12.146071,-86.2346202,node/2500129957,relation/6473331,Rotonda Bello Horizonte Oeste,0
12.1263697,-86.241792,node/3216611209,relation/6473085,Parque Don Bosco (Mercado Huembes),0
12.1464885,-86.2467561,node/2500129954,,Mataburros Pancasán,0
12.1559049,-86.3129332,node/7550340308,,Segunda Calle,0
12.0903421,-86.2450066,node/2482595272,relation/6472913,Las Calderas,0
12.15055485,-86.34557185,relation/6473229,,Pulpería Ebenezer,1
12.1269145,-86.1983519,node/3306788926,relation/6473490,Terminal Los Laureles Norte,0
12.1183201,-86.2937174,node/3306788924,relation/6473415,Super Boutique,0
12.1080036,-86.2869695,node/3306788925,relation/6473498,Terminal Memorial Sandino,0
12.1206302,-86.2943339,node/3306788922,relation/6473295,Pulpería Wendy,0
12.1386592,-86.3019102,node/3306788923,relation/6473400,Sitel,0
12.1087695,-86.2871802,node/3306788920,relation/6473402,Memorial Sandino Norte,0
12.1091079,-86.290993,node/3306788921,relation/6473178,Pozo Enacal,0
12.1392016,-86.2052799,node/2865703769,relation/6472797,Materiales de construcción Howard,0
12.1450075,-86.2993525,node/3227474915,relation/6473434,Taller Murillo,0
12.1404197,-86.2143278,node/3227474912,relation/6473383,Semáforos San Jacinto,0
12.12726185,-86.26575125,relation/6473005,,Metrocentro,1
12.1518557,-86.2402509,node/7545633020,,Compañía Recicladora,0
12.1576779,-86.29219685,relation/6473003,,Mercado Oriental II,1
12.15191395,-86.25870895,relation/6472579,,El Calvario,1
12.1520775,-86.2427903,node/2436184758,,Calbri Internacional,0
12.10188085,-86.24998615,relation/6472575,,El Barrio,1
12.12270975,-86.2316983501,relation/6472572,,14 de Septiembre,1
12.1414,-86.2152835999,relation/6473008,,Miguel Gutiérrez,1
12.1456917,-86.237454,node/2316287394,relation/6473101,Parque Maestro Gabriel,0
12.1379372504,-86.2906406,relation/6473311,,La Racachaca,1
12.1383655,-86.22397145,relation/6473310,,RUPAP,1
12.1165597,-86.2730964499,relation/6473313,,Radio Universidad,1
12.13745865,-86.2166678,relation/6473314,,Rafaela Herrera,1
12.15825495,-86.3679849,relation/6473317,,Redes de Solidaridad,1
12.1122822,-86.22478625,relation/6473319,,René Polanco,1
12.0855008,-86.2620221,node/4405618111,relation/6593166,Iglesia San Isidro,0
12.0855053,-86.2618736,node/4405618112,relation/6593166,Iglesia San Isidro,0
12.0809308,-86.2598078,node/4405618113,relation/6593167,Mini Agencia Ponce,0
12.1423338,-86.3479622,node/3870181526,relation/6472337,Calle 10,0
12.1422299,-86.348228,node/3870181525,relation/6472337,Calle 10,0
12.1548977,-86.2997463,node/2526103030,relation/6472771,Instituto Gaspar García Laviana,0
12.1388927,-86.3476967,node/3870181524,relation/6472308,Blanca 2,0
12.1578704,-86.2996053,node/2526103035,relation/6473439,Talleres Pellas,0
12.1027409,-86.3082528499,relation/6473179,,Pre-escolar Hossana,1
12.1091124,-86.291023,relation/6473178,,Pozo Enacal,1
12.1467544,-86.19522955,relation/6473170,,Policía Distrito VI,1
12.1283328,-86.2515315,node/2911721961,relation/6472454,Colegio Luis Alfonso Velásquez,0
12.1026377502,-86.2659934001,relation/6473176,,Porta,1
12.1516717,-86.1862362,relation/6472375,,Cayetana Alberta,1
12.15983125,-86.36675905,relation/6472373,,Cauce,1
12.1525356,-86.29119925,relation/6472378,,Cementerio Central,1
12.1343524,-86.2995385,node/2519097839,relation/6473091,Parque Héroes y Mártires,0
12.1476031,-86.3428587,node/3876761699,relation/6472624,El Puente,0
12.1399915,-86.3477646,node/3870181963,relation/6473467,Terminal 125,0
12.139981,-86.3475068,node/3870181962,relation/6473467,Terminal 125,0
12.1322889,-86.3402134,node/3870181960,relation/6473197,Puente Motastepe,0
12.0722164,-86.1974553,node/3320044552,relation/6473486,Terminal 262,0
12.0865511,-86.1938238,node/3320044550,relation/6473279,Pulpería Nohelia,0
12.1364804,-86.3460428,node/3870181964,relation/6473587,Vuela Rey de Reyes,0
12.11182035,-86.20863455,relation/6473483,,Terminal 195,1
12.1226672,-86.1657124,node/4404151522,relation/6472660,Centro Escolar Benito Pitito,0
12.1167701,-86.1969518,relation/6473487,,Laureles Sur,1
12.07221965,-86.19751235,relation/6473486,,Terminal 262,1
12.1404057,-86.2596442,node/3333023393,,Disco Bar Santo Domingo,0
12.1453717007,-86.1707655001,relation/6472202,,Aeropuerto,1
12.1241454,-86.2834581,node/3333023397,relation/9676222,Universidad del Valle,0
12.11659515,-86.2358845,relation/6472205,,Avenida Pochote,1
12.1395809,-86.1961737,node/3333023395,relation/6472515,Concepción de María,0
12.11119985,-86.21658285,relation/6472207,,Agencia Z Gas,1
12.15983935,-86.2906745,relation/6472199,,Acahualinca Este,1
12.1324436,-86.23534,node/2490583574,,Farmacia Vicky,0
12.1597997,-86.35015175,relation/6472192,,ALKE Ciudad Sandino,1
12.1554466502,-86.2913994,relation/6472195,,ALKE,1
12.11030095,-86.19704665,relation/6472687,,Escuela la Libertad,1
12.1091006,-86.22760705,relation/6472681,,Escuela Adventista,1
12.0717183,-86.2177103,node/4896270222,,Km 12 Carretera a Masaya,0
12.1479449,-86.2410202,node/4334598726,,Barrio Costa Rica,0
12.1169185,-86.2967265,node/3240370467,relation/6472580,El Ceibo,0
12.1560941,-86.2364556,node/3240370466,relation/6473280,Incnik Raya,0
12.1488409,-86.2924511,node/3240370465,,Casino Atlantic City,0
12.1524117,-86.2384819,node/3240370464,,IMISA,0
12.1514258,-86.3044898,node/3240370463,relation/6472933,Linda Vista Sur,0
12.1552522,-86.2896994,node/3240370462,,Asados El Novillo,0
12.1551903,-86.2968792,node/7645639288,,Paraisito,0
12.1531163,-86.2919909,node/7645639287,,Costado Este del Cementerio,0
12.152289,-86.2873252,node/7645639285,,Maxi Palí,0
12.1559632,-86.2381458,node/3240370469,relation/6472447,Colegio José de la Cruz Mena,0
12.1188279,-86.2963246,node/3240370468,,Colegio Bautista Belén,0
12.1524835,-86.2606909,node/6707709140,relation/6472232,Antigua Cervecería Victoria,0
12.1471143,-86.2179112,node/2500129839,,Hospital Alemán Nicaragüense,0
12.1385383,-86.2590198,node/7899515459,,Cristo Rey,0
12.1443083,-86.2824326,node/2496956010,,Panadería Norma,0
12.1167641,-86.2585876,node/2462431969,relation/6472484,Colegio Teresiano,0
12.14754275,-86.3428671,relation/6472624,,El Puente,1
12.0763793,-86.2132492,node/3951192775,relation/6472883,La Ermita de Esquipulas,0
12.1210068,-86.2426899,node/7639952025,,Hospedaje Playboy,0
12.11486015,-86.2538632501,relation/6472625,,El Quetzal,1
12.1393447,-86.2582031,node/7639952020,,Colegio Público España,0
12.1208984,-86.224869,node/2865607780,relation/6473185,Primero de Mayo,0
12.0814678,-86.2360413,node/3951192772,relation/6472619,El Poste Blanco,0
12.1323606,-86.24459,node/3216618808,relation/6473075,Parque 10 de Junio,0
12.1238517,-86.2422781,node/3216618803,relation/6472993,Mercado Huembes Sureste,0
12.1389972,-86.2566804,node/3216618804,relation/6473040,PMS Construcciones,0
12.1323954,-86.2447001,node/3216618807,relation/6473075,Parque 10 de Junio,0
12.1391021,-86.2566546,node/3216618806,relation/6473040,PMS Construcciones,0
12.1039693,-86.2217633,node/6910671289,relation/6472732,Farmacia Fabiola,0
12.13800465,-86.2036920501,relation/6472969,,MATEPSA,1
12.0954197503,-86.2390529997,relation/6472967,,Instituto de Desarrollo Rural,1
12.1530088,-86.2824784,node/7645624180,,Antiguo Estadio Nacional Norte,0
12.1501618,-86.3195288,node/6522155560,relation/9671023,Terminal de la Ruta 114,0
12.0694504,-86.1997376,node/7538589638,,Terminal Esquipulas,0
12.0746765,-86.2054883,node/7538589639,,Costura Germán,0
12.1383846,-86.2218424,node/3110317354,,Bar Doña Thel,0
12.14646075,-86.2640661,relation/6473507,,Terminal Vanegas,1
12.1362999,-86.2198378,node/3452608684,relation/6473545,UPOLI Sur,0
12.1393917,-86.226508,node/3237278984,relation/6473581,Villa Progreso,0
12.1248137,-86.2236384,node/3452608680,relation/6472837,Iglesia San José Obrero,0
12.1273435,-86.2659145,node/3452608681,relation/6473005,Metrocentro,0
12.1368831,-86.2092321,node/3452608682,relation/6473465,Terminal 119,0
12.1290432,-86.2200698,node/3452608683,relation/6472277,Barrio Américas 1,0
12.150154,-86.2900704,node/3237278831,,Desarme El Rubio,0
12.1278606,-86.2118962,node/2500129775,,Clínica Las Américas,0
12.1276939,-86.2150402,node/3275463516,relation/6473390,Semáforos Sandak,0
12.143073,-86.2605052,node/3275463517,,Taller de Mecánica,0
12.1341988,-86.2498314,node/3275463514,relation/6472255,El Dorado,0
12.1176956,-86.1959538,node/3275463515,relation/6473037,Omar Téllez Sánchez,0
12.1194357,-86.2079007,node/3275463512,,Miscelánea La Unión,0
12.122523,-86.2318039,node/3275463510,relation/6472572,14 de Septiembre,0
12.1217318,-86.2281988,node/3275463511,relation/6473377,Semáforos Jardines de Veracruz,0
12.1389563,-86.2466998,node/3704149060,relation/6473387,Semáforo El Paraisito,0
12.1403881,-86.2488629,node/3704149061,relation/6473425,Taller Changai,0
12.1500846,-86.2951082,node/3237278964,,Pulpería Cinthia,0
